rating,company_name,job_title,salary,salaries_reported,location,employment_status,job_roles,salary_currency,salary_usd
3.4,Yatra Online Pvt Ltd,Android,1500000,1,Bangalore,Full Time,Android,INR,18000.0
4.1,nSmiles,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.0,Mappedev Technologies,Android,348000,1,Bangalore,Full Time,Android,INR,4176.0
3.4,L Connectt,Android,408000,1,Bangalore,Full Time,Android,INR,4896.0
2.9,LiRCTek,Android,672000,1,Bangalore,Full Time,Android,INR,8064.0
4.0,SaltMines Technologies,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.5,Unnati,Android,1000000,1,Bangalore,Full Time,Android,INR,12000.0
3.2,Shaw Academy,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
3.7,Kings Learning,Android,672000,1,Bangalore,Full Time,Android,INR,8064.0
3.7,TechJini,Android,900000,1,Bangalore,Full Time,Android,INR,10800.0
2.6,Technobyte Info Services,Android,192000,1,Bangalore,Full Time,Android,INR,2304.0
3.6,Tech Mahindra,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.2,Mathnasium,Android,264000,1,Bangalore,Full Time,Android,INR,3168.0
4.1,BitClass,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
4.3,Josh Talks,Android,1152000,1,Bangalore,Intern,Android,INR,13824.0
5.0,Baatu.Tech,Android,1000000,1,Bangalore,Full Time,Android,INR,12000.0
4.3,Coviam,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
3.5,Transerve,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.0,RentOnGo,Android,960000,1,Bangalore,Full Time,Android,INR,11520.0
4.0,Hudson Agile Technologies,Android,180000,1,Bangalore,Full Time,Android,INR,2160.0
3.5,HousingMan,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.6,Vaayoo,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.0,Priyanka,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.8,Heptagon Technologies,Android,324000,1,Bangalore,Full Time,Android,INR,3888.0
3.9,NDTV Worldwide,Android,192000,1,Bangalore,Full Time,Android,INR,2304.0
3.4,Quikr India,Android Developer - Contractor,400000,1,Bangalore,Contractor,Android,INR,4800.0
4.0,Soedge Technologies Pvt LTD,Android,900000,1,Bangalore,Full Time,Android,INR,10800.0
3.3,Provenlogic,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.1,Tealthcare,Android,1400000,1,Bangalore,Full Time,Android,INR,16800.0
4.4,Intership,Android,240000,1,Bangalore,Full Time,Android,INR,2880.0
2.9,Vikas Global Solutions,Android,276000,1,Bangalore,Full Time,Android,INR,3312.0
4.0,Lotus Cloud,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
1.0,CEWIDUS Solutions,Android,120000,1,Bangalore,Full Time,Android,INR,1440.0
3.9,Thincnext,Android,252000,1,Bangalore,Full Time,Android,INR,3024.0
4.0,Cynosure Corporate Solutions,Android,1300000,1,Bangalore,Full Time,Android,INR,15600.0
3.7,Cosmonet Solutions,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
3.9,ESDS Software Solution,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
3.6,Press Ganey,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
2.9,Woovly,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
4.0,Perform Digital,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
2.0,Pro-Link Technosoft,Android,264000,1,Bangalore,Full Time,Android,INR,3168.0
3.8,Flatworld Solutions,Android,1300000,1,Bangalore,Full Time,Android,INR,15600.0
3.5,Ekagga Technology,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.4,Emilda Solutions,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.1,Valtech,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.0,Falabella India,Android,1600000,1,Bangalore,Full Time,Android,INR,19200.0
3.9,Kirusa,Android,1100000,1,Bangalore,Full Time,Android,INR,13200.0
3.9,Genpact,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.5,Bizom,Android,312000,1,Bangalore,Intern,Android,INR,3744.0
3.1,Quest Global,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.6,Google-eLearn,Android,660000,1,Bangalore,Full Time,Android,INR,7920.0
3.0,XENOPS TECHNOLOGIES,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.2,Hashtaag,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.0,Intellicar,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
3.9,Reliance Industries,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
4.1,B-Mates Technologies,Android,576000,1,Bangalore,Full Time,Android,INR,6912.0
4.2,Johnson & Johnson,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
4.3,Vatsal Technosoft,Android,192000,1,Bangalore,Full Time,Android,INR,2304.0
4.9,AppBrowzer,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.7,IOO Labs,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.1,Tealthcare,Android,144000,1,Bangalore,Intern,Android,INR,1728.0
4.5,IngroInfo Software Solutions,Android,228000,1,Bangalore,Full Time,Android,INR,2736.0
4.5,ISKCON Bangalore,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.5,TechManyata Software Solutions,Android,192000,1,Bangalore,Full Time,Android,INR,2304.0
4.3,Tarang,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
3.4,Mialo Technologies,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.4,Pace Wisdom Solutions,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.4,ShareChat,Android,1700000,1,Bangalore,Full Time,Android,INR,20400.0
5.0,Set Milestone for the Success,Android,1400000,1,Bangalore,Full Time,Android,INR,16800.0
4.0,Designurway,Android,264000,1,Bangalore,Full Time,Android,INR,3168.0
3.3,Bellary Computer IT Solutions,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.0,Deja View Concepts,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
3.8,Shubh Loans,Android,348000,1,Bangalore,Full Time,Android,INR,4176.0
4.0,PrimeScrypt,Android,288000,1,Bangalore,Full Time,Android,INR,3456.0
3.0,Colors Software,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
2.2,Nurture Software Solutions,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
3.9,Arokia IT,Android,132000,1,Bangalore,Full Time,Android,INR,1584.0
4.0,Faststream Technologies,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.8,Beaconstac,Android,1400000,1,Bangalore,Full Time,Android,INR,16800.0
3.9,Stockal,Android,864000,1,Bangalore,Full Time,Android,INR,10368.0
4.3,Nineleaps Technology Solutions,Android,168000,1,Bangalore,Intern,Android,INR,2016.0
3.8,SANDEEP DIAMOND,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
2.6,Carmatec,Android,804000,1,Bangalore,Full Time,Android,INR,9648.0
4.0,LawForsure,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
5.0,Servomate Technologies,Android,288000,1,Bangalore,Full Time,Android,INR,3456.0
3.8,FourBrick Technologies,Android,180000,1,Bangalore,Full Time,Android,INR,2160.0
3.6,Comedy Central,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.4,QTalk,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
3.9,PwC,Android,516000,1,Bangalore,Full Time,Android,INR,6192.0
3.4,Quikr India,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.2,Freelancer,Android,408000,1,Bangalore,Full Time,Android,INR,4896.0
3.8,Trelleborg,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
3.8,Mercedes-Benz Research and Development India,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
4.0,Drlive,Android,900000,1,Bangalore,Full Time,Android,INR,10800.0
4.1,Simpragma,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
3.1,Kuliza Technology,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.7,PiOctave,Android,420000,1,Bangalore,Full Time,Android,INR,5040.0
5.0,Octalian,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.0,I2A Technologies,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
3.4,BlueJeans Network,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
4.5,Enbolt Labs,Android,576000,1,Bangalore,Full Time,Android,INR,6912.0
4.0,SaasTech Software,Android,132000,1,Bangalore,Full Time,Android,INR,1584.0
3.6,Cooey,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
2.9,IntelliFour Software,Android,1400000,1,Bangalore,Full Time,Android,INR,16800.0
4.7,Greet labs,Android,900000,1,Bangalore,Full Time,Android,INR,10800.0
4.3,Mobiotics,Android,396000,1,Bangalore,Full Time,Android,INR,4752.0
4.0,Trip38,Android,1000000,1,Bangalore,Full Time,Android,INR,12000.0
4.6,Edvizo,Android,180000,1,Bangalore,Full Time,Android,INR,2160.0
4.0,Softway,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.1,eSthenos Technologies,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.0,Adaptiz,Android,372000,1,Bangalore,Full Time,Android,INR,4464.0
3.8,Concentrix,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.3,Freelance,Android,900000,1,Bangalore,Full Time,Android,INR,10800.0
2.7,Fo-Fi IOT Labs,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.1,Colive,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.9,Blackturtle Diginovation,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.7,iKonTel,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
3.5,AIKYA,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.1,Krafty Solutions,Android,684000,1,Bangalore,Full Time,Android,INR,8208.0
3.9,DigiCollect,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.1,Siemens,Android,700000,1,Bangalore,Intern,Android,INR,8400.0
3.1,Kuliza Technology,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
4.7,Flipshope.com,Android,384000,1,Bangalore,Intern,Android,INR,4608.0
1.8,Tagtual Technology,Android,168000,1,Bangalore,Full Time,Android,INR,2016.0
3.0,Access Automation,Android Developer - Contractor,500000,1,Bangalore,Contractor,Android,INR,6000.0
4.0,Globis Software,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.2,Times Internet,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
3.4,PROVAB,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
5.0,Whatscutpro,Android,156000,1,Bangalore,Full Time,Android,INR,1872.0
3.9,Coddle Technologies,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.2,Spacenos,Android,120000,1,Bangalore,Intern,Android,INR,1440.0
4.1,First Student,Android,960000,1,Bangalore,Full Time,Android,INR,11520.0
3.8,Infrrd,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.3,Kredily,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.4,Girmiti Software,Android,1100000,1,Bangalore,Full Time,Android,INR,13200.0
3.8,Anonymous,Android,1800000,1,Bangalore,Full Time,Android,INR,21600.0
3.4,bitMAX,Android,372000,1,Bangalore,Full Time,Android,INR,4464.0
3.8,iFocus Systec,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
3.4,LG Electronics,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.7,Vyapar,Android,1400000,1,Bangalore,Full Time,Android,INR,16800.0
3.8,Autoninja,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
3.9,MTAP Technologies,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
3.9,G2evolution,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.1,Flipkart,Android,288000,1,Bangalore,Intern,Android,INR,3456.0
3.5,Soptech Solutions,Android,900000,1,Bangalore,Full Time,Android,INR,10800.0
2.7,Blue Apps,Android,1056000,1,Bangalore,Full Time,Android,INR,12672.0
4.3,VMware,Android,1600000,1,Bangalore,Full Time,Android,INR,19200.0
4.3,75F,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
3.9,Thincnext,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
4.0,Nous Infosystems,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.2,Nav,Android,528000,1,Bangalore,Full Time,Android,INR,6336.0
3.7,Neeyamo Enterprise Solutions,Android,180000,1,Bangalore,Full Time,Android,INR,2160.0
4.0,Jicksen,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
3.0,Garden City Infotech,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.1,Bridgetree,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
3.0,WorkIndia,Android,1092000,1,Bangalore,Full Time,Android,INR,13104.0
3.6,Trell,Android,1000000,1,Bangalore,Full Time,Android,INR,12000.0
4.0,Rajesh,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.0,Derien Innovative Technologies,Android,240000,1,Bangalore,Full Time,Android,INR,2880.0
4.0,Infinity Informatics,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
2.4,Arowana Consulting,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
5.0,SVI Posterum Solutions,Android,132000,1,Bangalore,Full Time,Android,INR,1584.0
4.1,First Student,Android,120000,1,Bangalore,Full Time,Android,INR,1440.0
3.6,Zolo,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.0,CN Coding,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.0,R.C.A. Rubber,Android,144000,1,Bangalore,Full Time,Android,INR,1728.0
4.1,6degrees,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
3.5,Vinformax,Android,216000,1,Bangalore,Full Time,Android,INR,2592.0
4.5,Recibo Technologies,Android,407616,1,Bangalore,Full Time,Android,INR,4891.392
4.7,Integration Wizards Solutions,Android,1000000,1,Bangalore,Full Time,Android,INR,12000.0
4.0,Manvish eTech,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.4,Karthik Group,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.0,Appvolution Tech,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.4,Bytemark,Android,1500000,1,Bangalore,Full Time,Android,INR,18000.0
4.0,Proton Expert Systems & Solutions,Android,216000,1,Bangalore,Full Time,Android,INR,2592.0
4.3,Dell Technologies,Android,300000,1,Bangalore,Intern,Android,INR,3600.0
3.9,BridgeLabz Solutions,Android,492000,1,Bangalore,Full Time,Android,INR,5904.0
2.6,ComX Softech,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
5.0,Locolhive,Android,408000,1,Bangalore,Contractor,Android,INR,4896.0
3.6,ModeFinServer,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
3.5,WyzMindz,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.7,Scoop Technologies (India),Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.4,iBux Business Solutions,Android,1300000,1,Bangalore,Full Time,Android,INR,15600.0
4.0,Tantragyaan Solutions,Android,288000,1,Bangalore,Full Time,Android,INR,3456.0
5.0,Apps10X,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
5.0,Zonolith Tech,Android,180000,1,Bangalore,Full Time,Android,INR,2160.0
3.8,QuickMove Technologies,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
2.0,Consumerfirst Technoservices,Android,444000,1,Bangalore,Full Time,Android,INR,5328.0
3.7,Treebo Hotels,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
3.8,WayCool Foods & Products,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
3.9,Rayies Global Solutions,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
1.0,Weinkling Autovity,Android,200000,1,Bangalore,Full Time,Android,INR,2400.0
3.7,Apostek,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
3.9,Acespritech Solutions,Android,576000,1,Bangalore,Full Time,Android,INR,6912.0
3.4,Tratum Technologies,Android,1400000,1,Bangalore,Full Time,Android,INR,16800.0
4.7,BEMRR,Android,1000000,1,Bangalore,Full Time,Android,INR,12000.0
4.1,Hewlett Packard Enterprise | HPE,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.6,ClearQuote,Android,576000,1,Bangalore,Full Time,Android,INR,6912.0
3.9,Foofys,Android,540000,1,Bangalore,Full Time,Android,INR,6480.0
2.9,Mydeals247 eCommerce,Android,180000,1,Bangalore,Full Time,Android,INR,2160.0
4.4,doodleblue Innovations,Android,180000,1,Bangalore,Full Time,Android,INR,2160.0
4.0,Puvi,Android,288000,1,Bangalore,Full Time,Android,INR,3456.0
4.0,CodeLand InfoSolutions,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
3.7,HCL Technologies,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
4.5,Ananya Technologies,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
4.1,Pixel Softek,Android,204000,1,Bangalore,Full Time,Android,INR,2448.0
3.7,Avani Infosoft,Android,264000,1,Bangalore,Full Time,Android,INR,3168.0
3.4,SHARP Software Development India,Android,300000,1,Bangalore,Intern,Android,INR,3600.0
3.4,BlackBuck,Android,1400000,1,Bangalore,Full Time,Android,INR,16800.0
4.1,Chegg,Android,420000,1,Bangalore,Intern,Android,INR,5040.0
4.7,Socedge Technologies,Android,900000,1,Bangalore,Full Time,Android,INR,10800.0
2.3,AdView Technology,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
4.0,Dailyhunt,Android,1200000,1,Bangalore,Full Time,Android,INR,14400.0
5.0,Market Pulse Technologies,Android,1800000,1,Bangalore,Full Time,Android,INR,21600.0
4.0,eMudhra,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
4.0,Avail Finance,Android,264000,1,Bangalore,Intern,Android,INR,3168.0
4.0,Allvy Software Solutions,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.0,Nexia Digital,Android,300000,1,Bangalore,Full Time,Android,INR,3600.0
4.8,Bigome Technologies,Android,204000,1,Bangalore,Full Time,Android,INR,2448.0
3.9,BuyHatke,Android,1100000,1,Bangalore,Full Time,Android,INR,13200.0
3.7,AIR MILES,Android,348000,1,Bangalore,Full Time,Android,INR,4176.0
3.9,ABC,Android,500000,1,Bangalore,Full Time,Android,INR,6000.0
2.3,Artivatic Data Labs,Android,800000,1,Bangalore,Full Time,Android,INR,9600.0
5.0,Oper8tr,Android,600000,1,Bangalore,Full Time,Android,INR,7200.0
4.6,Challido,Android,156000,1,Bangalore,Full Time,Android,INR,1872.0
4.1,Hidden Brains InfoTech,Android,240000,1,Bangalore,Full Time,Android,INR,2880.0
4.1,Accenture,Senior Android Developer,700000,5,Bangalore,Full Time,Android,INR,8400.0
3.8,3Embed Software Technologies,Senior Android Developer,360000,4,Bangalore,Full Time,Android,INR,4320.0
3.3,Infosys,Senior Android Developer,600000,3,Bangalore,Full Time,Android,INR,7200.0
3.7,BYJU'S,Senior Android Developer,1700000,3,Bangalore,Full Time,Android,INR,20400.0
4.5,Infilect,Android Engineer,400000,3,Bangalore,Full Time,Android,INR,4800.0
3.7,BYJU'S,Android Software Engineer,800000,2,Bangalore,Full Time,Android,INR,9600.0
3.9,Tata Consultancy Services,Senior Android Developer,400000,2,Bangalore,Full Time,Android,INR,4800.0
3.9,GlowRoad,Senior Android Developer,800000,2,Bangalore,Full Time,Android,INR,9600.0
3.5,WebMobi,Senior Android Developer,500000,2,Bangalore,Full Time,Android,INR,6000.0
3.7,22feet,Senior Android Developer,900000,2,Bangalore,Full Time,Android,INR,10800.0
3.9,Capgemini Engineering,Senior Android Developer,900000,2,Bangalore,Full Time,Android,INR,10800.0
3.9,Photon,Senior Android Developer,780000,2,Bangalore,Full Time,Android,INR,9360.0
4.4,atyati technologies,Senior Android Developer,400000,2,Bangalore,Full Time,Android,INR,4800.0
3.8,Paytm,Senior Android Developer,1600000,2,Bangalore,Full Time,Android,INR,19200.0
4.0,Proton Expert Systems & Solutions,Android Applications Developer - Intern,180000,2,Bangalore,Intern,Android,INR,2160.0
4.1,Accenture,Android,500000,2,Bangalore,Full Time,Android,INR,6000.0
5.0,HireWand Technologies,Android App Developer,300000,2,Bangalore,Intern,Android,INR,3600.0
4.4,Gojek,Android,1800000,2,Bangalore,Full Time,Android,INR,21600.0
3.7,HCL Technologies,Android,1700000,1,Bangalore,Full Time,Android,INR,20400.0
4.5,Money View,Android Software Engineer,588000,1,Bangalore,Full Time,Android,INR,7056.0
4.0,Y Media Labs,Android Software Engineer,800000,1,Bangalore,Full Time,Android,INR,9600.0
4.5,V-Nova,Android Software Engineer,1500000,1,Bangalore,Full Time,Android,INR,18000.0
4.1,Falabella,Android Software Engineer,700000,1,Bangalore,Full Time,Android,INR,8400.0
4.3,Intel Corporation,Android Software Engineer,1300000,1,Bangalore,Full Time,Android,INR,15600.0
4.0,DONE by NONE,Android Software Engineer,504000,1,Bangalore,Full Time,Android,INR,6048.0
3.0,Nichepro Technologies,Android Software Engineer,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.3,Grab,Android Software Engineer,1600000,1,Bangalore,Full Time,Android,INR,19200.0
3.5,CROPIN TECHNOLOGY SOLUTIONS,Android Software Engineer,500000,1,Bangalore,Full Time,Android,INR,6000.0
2.3,Kompac Digital Systems,Android Software Engineer,600000,1,Bangalore,Full Time,Android,INR,7200.0
3.8,Sasken,Android Software Engineer,600000,1,Bangalore,Full Time,Android,INR,7200.0
3.6,Conduent Business Services India,Android Software Engineer,700000,1,Bangalore,Full Time,Android,INR,8400.0
3.4,Lowe's Home Improvement,Android Software Engineer,800000,1,Bangalore,Full Time,Android,INR,9600.0
5.0,Apps10X,Android,400000,1,Bangalore,Full Time,Android,INR,4800.0
4.0,Quinbay,Android,1300000,1,Bangalore,Full Time,Android,INR,15600.0
3.9,HARMAN,Android,700000,1,Bangalore,Full Time,Android,INR,8400.0
3.8,LTI,Android,1300000,1,Bangalore,Full Time,Android,INR,15600.0
