work_year,experience_level,employment_type,job_title,SalaryLocal,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,mid-level,full-time,Data Scientist,170000,USD,170000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Engineer,169900,USD,169900,United States,remote,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,135920,USD,135920,United States,remote,United States,Medium,Data Engineering
2024,senior,full-time,Data Scientist,170000,USD,170000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,160000,USD,160000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,240000,USD,240000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,204000,USD,204000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,185000,USD,185000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,123000,USD,123000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Science,170000,USD,170000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Science,140000,USD,140000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Ai Engineer,90000,USD,90000,United Arab Emirates,in-person,United Arab Emirates,Large,Machine Learning and AI
2024,senior,full-time,Machine Learning Engineer,180500,USD,180500,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Engineer,96200,USD,96200,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Engineer,235000,USD,235000,Australia,in-person,Australia,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Engineer,175000,USD,175000,Australia,in-person,Australia,Medium,Machine Learning and AI
2024,mid-level,full-time,Business Intelligence Developer,95413,USD,95413,United States,remote,United States,Medium,BI and Visualization
2024,mid-level,full-time,Business Intelligence Developer,70692,USD,70692,United States,remote,United States,Medium,BI and Visualization
2024,senior,full-time,Data Engineer,110000,USD,110000,Ukraine,in-person,Ukraine,Medium,Data Engineering
2024,senior,full-time,Data Scientist,222300,USD,222300,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,119700,USD,119700,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Cloud Database Engineer,170375,USD,170375,United States,remote,United States,Medium,Cloud and Database
2024,senior,full-time,Cloud Database Engineer,102500,USD,102500,United States,remote,United States,Medium,Cloud and Database
2024,senior,full-time,Data Engineer,190000,USD,190000,Australia,in-person,Australia,Medium,Data Engineering
2024,mid-level,full-time,Data Engineer,98000,USD,98000,United States,in-person,United States,Medium,Data Engineering
2024,mid-level,full-time,Data Engineer,68300,USD,68300,United States,in-person,United States,Medium,Data Engineering
2024,mid-level,full-time,Machine Learning Engineer,223100,USD,223100,United States,remote,United States,Medium,Machine Learning and AI
2024,mid-level,full-time,Machine Learning Engineer,126400,USD,126400,United States,remote,United States,Medium,Machine Learning and AI
2024,senior,full-time,Data Engineer,198900,USD,198900,United States,remote,United States,Medium,Data Engineering
2024,mid-level,full-time,Research Engineer,166000,USD,166000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Research Engineer,73000,USD,73000,United States,in-person,United States,Medium,Data Science and Research
2024,entry-level,full-time,Data Analyst,130000,USD,130000,United States,in-person,United States,Medium,Data Analysis
2024,entry-level,full-time,Data Analyst,100000,USD,100000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Machine Learning Scientist,220000,USD,220000,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Scientist,137500,USD,137500,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Research Engineer,234000,USD,234000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Research Engineer,146000,USD,146000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Engineer,200000,USD,200000,United States,remote,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,204000,USD,204000,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,163200,USD,163200,United States,in-person,United States,Medium,Data Engineering
2024,mid-level,full-time,Data Scientist,135000,USD,135000,United States,remote,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,110000,USD,110000,United States,remote,United States,Medium,Data Science and Research
2024,senior,full-time,Machine Learning Engineer,195000,USD,195000,United States,remote,United States,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Engineer,170000,USD,170000,United States,remote,United States,Medium,Machine Learning and AI
2024,mid-level,full-time,Data Engineer,210000,USD,210000,United States,in-person,United States,Medium,Data Engineering
2024,mid-level,full-time,Data Engineer,130000,USD,130000,United States,in-person,United States,Medium,Data Engineering
2024,mid-level,full-time,Data Scientist,136000,USD,136000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,106700,USD,106700,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,164000,USD,164000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,131000,USD,131000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Applied Scientist,250000,USD,250000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Applied Scientist,170000,USD,170000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Analyst,175000,USD,175000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,117000,USD,117000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Engineer,205500,USD,205500,United States,remote,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,135000,USD,135000,United States,remote,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,146000,USD,146000,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,82500,USD,82500,United States,in-person,United States,Medium,Data Engineering
2024,mid-level,full-time,Data Science Manager,240000,USD,240000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Science Manager,180000,USD,180000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Analyst,157500,USD,157500,United States,remote,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,132500,USD,132500,United States,remote,United States,Medium,Data Analysis
2024,senior,full-time,Data Engineer,209943,USD,209943,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,155175,USD,155175,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Scientist,244800,USD,244800,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,172000,USD,172000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Research Scientist,250000,USD,250000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Research Scientist,200000,USD,200000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,180000,USD,180000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,160000,USD,160000,United States,in-person,United States,Medium,Data Science and Research
2024,entry-level,full-time,Data Analyst,184180,USD,184180,United States,in-person,United States,Medium,Data Analysis
2024,entry-level,full-time,Data Analyst,159870,USD,159870,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Scientist,195000,USD,195000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,110000,USD,110000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Research Scientist,180000,USD,180000,United States,remote,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,220000,USD,220000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,137500,USD,137500,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Ai Engineer,212000,USD,212000,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Ai Engineer,93300,USD,93300,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Data Scientist,212000,USD,212000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,93300,USD,93300,United States,in-person,United States,Medium,Data Science and Research
2024,entry-level,full-time,Data Analyst,103800,USD,103800,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Science,234000,USD,234000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,146000,USD,146000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,212000,USD,212000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,93300,USD,93300,United States,in-person,United States,Medium,Data Science and Research
